STATION,NAME,DATE,AWND,AWND_Change,EVAP,MNPN,MXPN,PGTM,PRCP,PRCP_Change,PSUN,SN51,SN52,SN52_Change,SNOW,SNOW_Change,SNWD,SNWD_Change,SX52,SX52_Change,TAVG,TMAX,TMAX_Change,TMIN,TMIN_Change,TSUN,WDF2,WDF2_Change,WDF5,WDF5_Change,WDMV,WESD,WSF2,WSF2_Change,WSF5,WSF5_Change,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT22
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/13,8.28,1.57,,,,,0.15,0.15,,,29,-1,2.3,2.3,16.1,0,31,1,,27,6,5,6,,40,-290,50,-260,,,17,0.9,25.9,6,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/14,17,8.72,,,,,0.45,0.3,,,29,0,7.6,5.3,18.1,2,32,1,,28,1,18,13,,40,0,40,-10,,,29.1,12.1,36.9,11,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/15,5.14,-11.86,,,,,0.1,-0.35,,,29,0,0.3,-7.3,20.1,2,32,0,,20,-8,10,-8,,330,290,320,280,,,18.1,-11,23.9,-13,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/16,16.55,11.41,,,,,0.33,0.23,,,29,0,5.2,4.9,22.8,2.7,32,0,,19,-1,11,1,,330,0,330,10,,,31.1,13,38.9,15,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/17,14.32,-2.23,,,,,0,-0.33,,,29,0,0,-5.2,22.8,0,31,-1,,17,-2,2,-9,,330,0,330,0,,,33.1,2,40,1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/18,4.92,-9.4,,,,,0,0,,,29,0,0.1,0.1,22.8,0,33,2,,20,3,-17,-19,,170,-160,180,-150,,,13,-20.1,17,-23,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/19,5.82,0.9,,,,,0.22,0.22,,,30,1,3.3,3.2,22.8,0,30,-3,,32,12,14,31,,180,10,150,-30,,5.7,16.1,3.1,19.9,2.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/20,5.14,-0.68,,,,,0.06,-0.16,,,29,-1,0.5,-2.8,25.2,2.4,32,2,,35,3,21,7,,300,120,310,160,,,14.1,-2,18.1,-1.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/21,5.37,0.23,,,,,0.43,0.37,,,30,1,0.9,0.4,24,-1.2,30,-2,,32,-3,5,-16,,130,-170,140,-170,,,17,2.9,23.9,5.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/22,9.84,4.47,,,,,0.04,-0.39,,,30,0,0.3,-0.6,25.2,1.2,32,2,,41,9,29,24,,250,120,250,110,,,23.9,6.9,32,8.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/23,9.84,0,,,,,0,-0.04,,,30,0,0,-0.3,22.8,-2.4,32,0,,36,-5,20,-9,,250,0,250,0,,,25.9,2,35.1,3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/24,7.38,-2.46,,,,,0.01,0.01,,,30,0,0.5,0.5,22,-0.8,31,-1,,25,-11,11,-9,,310,60,300,50,,,17,-8.9,21.9,-13.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/25,8.28,0.9,,,,,0,-0.01,,,31,1,0.1,-0.4,22,0,32,1,,13,-12,-1,-12,,310,0,310,10,,,19.9,2.9,25.9,4,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/26,5.37,-2.91,,,,,0.02,0.02,,,30,-1,0.4,0.3,20.9,-1.1,32,0,,17,4,-7,-6,,260,-50,260,-50,,4.8,14.1,-5.8,21.9,-4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/27,2.46,-2.91,,,,,0,-0.02,,,29,-1,0,-0.4,20.9,0,33,1,,13,-4,-10,-3,,140,-120,140,-120,,,13,-1.1,15,-6.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/2/28,8.28,5.82,,,,,0,0,,,32,3,0.1,0.1,20.9,0,32,-1,,16,3,-8,2,,320,180,300,160,,,21.9,8.9,30,15,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/1,5.82,-2.46,,,,,0.03,0.03,,,32,0,0.6,0.5,20.9,0,32,0,,21,5,-11,-3,,180,-140,170,-130,,,18.1,-3.8,23.9,-6.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/2,8.28,2.46,,,,,0,-0.03,,,31,-1,0,-0.6,20.9,0,32,0,,21,0,-7,4,,330,150,330,160,,,21,2.9,25.1,1.2,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/3,6.26,-2.02,,,,,0,0,,,31,0,0,0,20.9,0,32,0,,11,-10,-16,-9,,330,0,310,-20,,,21.9,0.9,27.1,2,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/4,7.38,1.12,,,,,0,0,,,31,0,0,0,20.9,0,31,-1,,17,6,-16,0,,260,-70,250,-60,,,17,-4.9,23.9,-3.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/5,6.71,-0.67,,,,,0,0,,,31,0,0,0,20.9,0,31,0,,9,-8,-19,-3,,320,60,340,90,,3.7,17,0,21,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/6,6.26,-0.45,,,,,0,0,,,31,0,0,0,20.1,-0.8,31,0,,20,11,-10,9,,330,10,330,-10,,,18.1,1.1,21.9,0.9,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/7,6.26,0,,,,,0,0,,,31,0,0,0,20.1,0,31,0,,37,17,-12,-2,,180,-150,180,-150,,,18.1,0,23.9,2,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/8,11.41,5.15,,,,,0,0,,,30,-1,0,0,20.1,0,31,0,,34,-3,14,26,,340,160,330,150,,,21.9,3.8,28,4.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/9,8.05,-3.36,,,,,0,0,,,30,0,0,0,20.1,0,31,0,,23,-11,3,-11,,330,-10,330,0,,,19.9,-2,25.1,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/10,4.47,-3.58,,,,,0,0,,,30,0,0,0,20.1,0,32,1,,28,5,1,-2,,160,-170,170,-160,,,14.1,-5.8,18.1,-7,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/11,7.61,3.14,,,,,0.13,0.13,,,30,0,2.7,2.7,20.9,0.8,31,-1,,33,5,21,20,,170,10,160,-10,,,17,2.9,21.9,3.8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/12,10.51,2.9,,,,,0.48,0.35,,,30,0,6.7,4,22,1.1,31,0,,30,-3,12,-9,,40,-130,30,-130,,4.2,23.9,6.9,32,10.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/13,16.55,6.04,,,,,0.5,0.02,,,31,1,9.4,2.7,29.1,7.1,31,0,,13,-17,4,-8,,330,290,340,310,,,25.9,2,33.1,1.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/14,8.28,-8.27,,,,,0.06,-0.44,,,31,0,0.6,-8.8,29.1,0,34,3,,25,12,-5,-9,,170,-160,160,-180,,,18.1,-7.8,25.1,-8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/15,9.62,1.34,,,,,0.24,0.18,,,31,0,1.3,0.7,29.1,0,31,-3,,36,11,22,27,,170,0,280,120,,,16.1,-2,21.9,-3.2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/16,13.42,3.8,,,,,0.03,-0.21,,,31,0,1,-0.3,29.1,0,31,0,,29,-7,3,-19,,300,130,300,20,,,23.9,7.8,36,14.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/17,8.05,-5.37,,,,,0,-0.03,,,31,0,0,-1,29.1,0,31,0,,16,-13,-8,-11,,290,-10,300,0,,,19.9,-4,25.1,-10.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/18,8.05,0,,,,,0,0,,,31,0,0,0,28,-1.1,32,1,,26,10,-5,3,,310,20,320,20,,,21,1.1,28,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/19,4.47,-3.58,,,,,0,0,,,30,-1,0,0,28,0,32,0,,30,4,-5,0,,170,-140,160,-160,,5.9,19.9,-1.1,28,0,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/20,6.49,2.02,,,,,0.99,0.99,,,29,-1,10.2,10.2,29.1,1.1,32,0,,32,2,24,29,,150,-20,150,-10,,,16.1,-3.8,19,-9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/21,11.41,4.92,,,,,0.04,-0.95,,,30,1,0.5,-9.7,37,7.9,32,0,,36,4,26,2,,310,160,300,150,,,21,4.9,29.1,10.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/22,5.59,-5.82,,,,,0.1,0.06,,,31,1,1.5,1,35.8,-1.2,33,1,,26,-10,9,-17,,290,-20,290,-10,,,12.1,-8.9,18.1,-11,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/23,11.18,5.59,,,,,0.06,-0.04,,,31,0,1.5,0,35.8,0,32,-1,,25,-1,-2,-11,,340,50,340,50,,,29.1,17,33.1,15,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/24,10.51,-0.67,,,,,0,-0.06,,,30,-1,0,-1.5,35.8,0,31,-1,,15,-10,-4,-2,,330,-10,320,-20,,,21.9,-7.2,28,-5.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/25,4.92,-5.59,,,,,0,0,,,30,0,0,0,33.9,-1.9,35,4,,27,12,-8,-4,,200,-130,200,-120,,,17,-4.9,23.9,-4.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/26,12.97,8.05,,,,,0,0,,,32,2,0,0,33.1,-0.8,32,-3,,29,2,4,12,,330,130,330,130,,8.1,31.1,14.1,38,14.1,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/27,15.21,2.24,,,,,0,0,,,31,-1,0,0,31.9,-1.2,31,-1,,29,0,8,4,,310,-20,310,-20,,,31.1,0,42.9,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/28,7.38,-7.83,,,,,0.2,0.2,,,31,0,1.6,1.6,31.9,0,32,1,,35,6,16,8,,170,-140,170,-140,,,18.1,-13,23,-19.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/29,9.62,2.24,,,,,0,-0.2,,,31,0,0,-1.6,31.9,0,32,0,,39,4,28,12,,320,150,320,150,,,18.1,0,23.9,0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/30,12.75,3.13,,,,,0.58,0.58,,,31,0,4.5,4.5,29.9,-2,32,0,,29,-10,27,-1,,70,-250,60,-260,,,23,4.9,31.1,7.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/3/31,16.33,3.58,,,,,0,-0.58,,,30,-1,0,-4.5,33.1,3.2,33,1,,33,4,27,0,,40,-30,40,-20,,,23.9,0.9,33.1,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/1,10.96,-5.37,,,,,0,0,,,31,1,0,0,31.9,-1.2,31,-2,,46,13,22,-5,,20,-20,20,-20,,,21,-2.9,29.1,-4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/2,6.49,-4.47,,,,,0,0,,,31,0,0,0,31.1,-0.8,32,1,,38,-8,14,-8,,130,110,140,120,,8,15,-6,18.1,-11,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/3,8.05,1.56,,,,,0.01,0.01,,,32,1,0.1,0.1,29.9,-1.2,32,0,,36,-2,27,13,,330,200,320,180,,,18.1,3.1,21.9,3.8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/4,6.04,-2.01,,,,,0,-0.01,,,32,0,0,-0.1,29.9,0,32,0,,47,11,16,-11,,150,-180,170,-150,,,18.1,0,23.9,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/5,6.26,0.22,,,,,0.48,0.48,,,31,-1,2.5,2.5,31.1,1.2,31,-1,,36,-11,32,16,,150,0,170,0,,,17,-1.1,23.9,0,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/6,12.08,5.82,,,,,0.07,-0.41,,,31,0,0.9,-1.6,29.9,-1.2,31,0,,41,5,30,-2,,300,150,310,140,,,25.9,8.9,36,12.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/7,6.49,-5.59,,,,,0,-0.07,,,31,0,0,-0.9,28,-1.9,32,1,,51,10,30,0,,260,-40,260,-50,,,13,-12.9,16.1,-19.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/8,8.95,2.46,,,,,0.51,0.51,,,31,0,0,0,26,-2,31,-1,,42,-9,35,5,,140,-120,140,-120,,,21.9,8.9,30,13.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/9,11.86,2.91,,,,,0.02,-0.49,,,31,0,0,0,24,-2,31,0,,42,0,24,-11,,320,180,310,170,,7.3,23.9,2,30,0,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/10,10.74,-1.12,,,,,0,-0.02,,,31,0,0,0,20.1,-3.9,33,2,,49,7,17,-7,,180,-140,190,-120,,,21.9,-2,30,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/11,8.95,-1.79,,,,,0.01,0.01,,,32,1,0,0,18.9,-1.2,32,-1,,54,5,31,14,,250,70,250,60,,,21.9,0,32,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/12,7.16,-1.79,,,,,0,-0.01,,,31,-1,0,0,16.9,-2,32,0,,52,-2,26,-5,,330,80,330,80,,,32,10.1,36.9,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/13,5.82,-1.34,,,,,0.53,0.53,,,32,1,1.9,1.9,15,-1.9,32,0,,36,-16,22,-4,,150,-180,150,-180,,,17,-15,21,-15.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/14,8.28,2.46,,,,,0.05,-0.48,,,31,-1,0,-1.9,15,0,31,-1,,58,22,35,13,,170,20,190,40,,,18.1,1.1,23,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/15,12.3,4.02,,,,,0.44,0.39,,,31,0,0,0,11,-4,31,0,,53,-5,39,4,,170,0,170,-20,,,28,9.9,36,13,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/16,11.41,-0.89,,,,,0.33,-0.11,,,31,0,0.5,0.5,3.1,-7.9,31,0,,39,-14,18,-21,,310,140,290,120,,1,21.9,-6.1,34,-2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/17,4.7,-6.71,,,,,0,-0.33,,,31,0,0,-0.5,2,-1.1,31,0,,39,0,14,-4,,150,-160,140,-150,,,12.1,-9.8,14.1,-19.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/18,6.71,2.01,,,,,0,0,,,31,0,0,0,2,0,31,0,,46,7,26,12,,140,-10,140,0,,,15,2.9,19.9,5.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/19,10.07,3.36,,,,,0.01,0.01,,,31,0,0,0,0,-2,31,0,,43,-3,32,6,,330,190,320,180,,,25.9,10.9,36.9,17,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/20,5.59,-4.48,,,,,0,-0.01,,,31,0,0,0,0,0,32,1,,48,5,28,-4,,330,0,330,10,,,13,-12.9,16.1,-20.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/21,7.83,2.24,,,,,0,0,,,31,0,0,0,0,0,31,-1,,61,13,37,9,,250,-80,240,-90,,,17,4,23.9,7.8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/22,5.82,-2.01,,,,,0.28,0.28,,,31,0,0,0,0,0,32,1,,47,-14,35,-2,,70,-180,60,-180,,,10.1,-6.9,14.1,-9.8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/23,8.5,2.68,,,,,0.83,0.55,,,31,0,0,0,0,0,32,0,,47,0,34,-1,,340,270,340,280,,,18.1,8,23.9,9.8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/24,12.97,4.47,,,,,0.8,-0.03,,,32,1,3.3,3.3,2,2,32,0,,35,-12,33,-1,,10,-330,330,-10,,,21,2.9,25.9,2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/25,8.5,-4.47,,,,,0,-0.8,,,32,0,0,-3.3,1.2,-0.8,32,0,,45,10,29,-4,,330,320,340,10,,,19.9,-1.1,23,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/26,2.91,-5.59,,,,,0,0,,,32,0,0,0,0,-1.2,32,0,,50,5,28,-1,,340,10,340,0,,,14.1,-5.8,17,-6,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/27,11.18,8.27,,,,,0,0,,,32,0,0,0,0,0,33,1,,51,1,36,8,,10,-330,10,-330,,,21.9,7.8,30,13,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/28,12.08,0.9,,,,,0,0,,,32,0,0,0,0,0,36,3,,48,-3,35,-1,,50,40,30,20,,,21.9,0,29.1,-0.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/29,8.5,-3.58,,,,,0,0,,,34,2,0,0,0,0,39,3,,50,2,32,-3,,70,20,70,40,,,19.9,-2,25.9,-3.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/4/30,5.14,-3.36,,,,,0,0,,,36,2,0,0,0,0,41,2,,55,5,28,-4,,160,90,160,90,,,14.1,-5.8,19.9,-6,,,,,,,1,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/1,10.07,4.93,,,,,0.36,0.36,,,39,3,0,0,0,0,42,1,,44,-11,38,10,,160,0,180,20,,,18.1,4,23.9,4,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/2,8.95,-1.12,,,,,0.17,-0.19,,,39,0,0,0,0,0,42,0,,59,15,39,1,,250,90,250,70,,,21,2.9,29.1,5.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/3,3.58,-5.37,,,,,0.01,-0.16,,,40,1,0,0,0,0,44,2,,58,-1,37,-2,,280,30,280,30,,,13,-8,19,-10.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/4,5.82,2.24,,,,,0.06,0.05,,,42,2,0,0,0,0,44,0,,53,-5,39,2,,60,-220,60,-220,,,15,2,19.9,0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/5,10.96,5.14,,,,,0.09,0.03,,,42,0,0,0,0,0,45,1,,56,3,39,0,,10,-50,20,-40,,,23.9,8.9,32,12.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/6,10.07,-0.89,,,,,0,-0.09,,,43,1,0,0,0,0,47,2,,61,5,39,0,,330,320,330,310,,,21.9,-2,29.1,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/7,8.72,-1.35,,,,,0,0,,,43,0,0,0,0,0,49,2,,63,2,36,-3,,340,10,330,0,,,21,-0.9,25.9,-3.2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/8,9.4,0.68,,,,,0,0,,,44,1,0,0,0,0,49,0,,57,-6,34,-2,,360,20,310,-20,,,21,0,28,2.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/9,5.82,-3.58,,,,,0.04,0.04,,,43,-1,0,0,0,0,50,1,,64,7,29,-5,,170,-190,140,-170,,,15,-6,21,-7,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/10,9.62,3.8,0.09,47,66,,0.2,0.16,,,47,4,0,0,0,0,50,0,,69,5,45,16,,170,0,180,40,119.3,,16.1,1.1,21,0,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/11,6.71,-2.91,0.06,53,62,,0.02,-0.18,,,48,1,0,0,0,0,49,-1,,62,-7,46,1,,330,160,340,160,85.7,,19.9,3.8,25.9,4.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/12,6.71,0,0.03,45,60,,0.02,0,,,48,0,0,0,0,0,51,2,,48,-14,35,-11,,360,30,360,20,65.9,,19.9,0,23,-2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/13,2.24,-4.47,0.07,39,68,,0,-0.02,,,45,-3,0,0,0,0,52,1,,63,15,30,-5,,20,-340,30,-330,47.2,,10.1,-9.8,15,-8,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/14,8.5,6.26,0.07,50,68,,0.07,0.07,,,48,3,0,0,0,0,53,1,,52,-11,39,9,,210,190,210,180,54.1,,18.1,8,27.1,12.1,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/15,12.08,3.58,0.1,47,74,,0,-0.07,,,48,0,0,0,0,0,55,2,,71,19,48,9,,160,-50,160,-50,123,,21.9,3.8,29.1,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/16,13.2,1.12,0.17,60,76,,0,0,,,53,5,0,0,0,0,57,2,,78,7,58,10,,170,10,140,-20,113.1,,25.1,3.2,32,2.9,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/17,14.09,0.89,0.12,57,76,,0.27,0.27,,,54,1,0,0,0,0,57,0,,65,-13,55,-3,,160,-10,160,20,136.7,,29.1,4,40,8,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/18,5.14,-8.95,0,55,62,,0.49,0.22,,,54,0,0,0,0,0,55,-2,,59,-6,50,-5,,360,200,10,-150,73.9,,14.1,-15,19,-21,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/19,9.4,4.26,0,61,61,,0.52,0.03,,,53,-1,0,0,0,0,55,0,,52,-7,48,-2,,20,-340,20,10,80.8,,15,0.9,21,2,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/20,11.18,1.78,0.02,50,59,,0.15,-0.37,,,53,0,0,0,0,0,55,0,,57,5,48,0,,360,340,10,-10,110,,18.1,3.1,23,2,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/21,3.36,-7.82,0.06,53,64,,0.07,-0.08,,,52,-1,0,0,0,0,54,-1,,64,7,50,2,,170,-190,170,160,65.2,,8.9,-9.2,12.1,-10.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/22,6.26,2.9,0.14,54,70,,0.03,-0.04,,,53,1,0,0,0,0,56,2,,65,1,52,2,,60,-110,50,-120,31.7,,14.1,5.2,18.1,6,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/23,6.04,-0.22,0.11,54,70,,0,-0.03,,,54,1,0,0,0,0,57,1,,62,-3,48,-4,,330,270,80,30,52.8,,12.1,-2,15,-3.1,,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/24,4.25,-1.79,0.03,53,63,,0,0,,,54,0,0,0,0,0,56,-1,,59,-3,47,-1,,70,-260,10,-70,37.9,,10.1,-2,14.1,-0.9,1,,,,,,,,,,,,,,
USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2014/5/25,5.59,1.34,0.11,52,71,,0,0,,,53,-1,0,0,0,0,56,0,,62,3,45,-2,,160,90,150,140,28,,15,4.9,21.9,7.8,,,,,,,,,,,,,,,
